42572 	 0.991553 	 0.000979 	 136.126462 	 0.134401
42144 	 1.000479 	 0.000145 	 134.911948 	 0.019562
42478 	 0.998475 	 0.000141 	 135.182758 	 0.019051
42389 	 0.999652 	 0.000237 	 135.023634 	 0.031978
42227 	 1.000121 	 0.000141 	 134.960259 	 0.018971
41915 	 1.006323 	 0.000147 	 134.128556 	 0.019557
42470 	 0.999212 	 0.000140 	 135.083062 	 0.018923
42296 	 0.999125 	 0.000140 	 135.094816 	 0.018986
42514 	 0.998804 	 0.000141 	 135.138270 	 0.019035
42086 	 1.000196 	 0.000147 	 134.950123 	 0.019867
42327 	 0.999704 	 0.054428 	 135.016505 	 7.350798
42029 	 1.002102 	 0.000141 	 134.693408 	 0.018978
42122 	 0.999991 	 0.000149 	 134.977840 	 0.020067
42638 	 1.003357 	 0.000142 	 134.524933 	 0.018972
42023 	 1.001384 	 0.000144 	 134.790100 	 0.019450
42616 	 0.999171 	 0.000159 	 135.088603 	 0.021527
41900 	 1.011145 	 0.000141 	 133.488922 	 0.018572
42398 	 0.999177 	 0.000193 	 135.087747 	 0.026087
42403 	 0.998909 	 0.000140 	 135.123985 	 0.018882
42437 	 1.000874 	 0.000144 	 134.858756 	 0.019353
42491 	 0.999066 	 0.000139 	 135.102807 	 0.018784
42385 	 0.999395 	 0.000146 	 135.058336 	 0.019740
42271 	 0.999887 	 0.000136 	 134.991830 	 0.018362
42302 	 0.999082 	 0.000138 	 135.100649 	 0.018691
42562 	 1.001890 	 0.000475 	 134.722015 	 0.063881
42112 	 1.000169 	 0.000143 	 134.953754 	 0.019357
41963 	 1.002417 	 0.000247 	 134.651200 	 0.033157
41901 	 1.010958 	 0.000328 	 133.513594 	 0.043318
42381 	 0.999773 	 0.000130 	 135.007255 	 0.017506
42443 	 1.000629 	 0.000144 	 134.891724 	 0.019387
42009 	 1.001724 	 0.000201 	 134.744314 	 0.026983
42219 	 1.001084 	 0.000140 	 134.830500 	 0.018882
42175 	 0.999103 	 0.000142 	 135.097751 	 0.019172
41920 	 1.005741 	 0.000146 	 134.206170 	 0.019544
42253 	 1.001019 	 0.000143 	 134.839239 	 0.019243
42267 	 0.997845 	 0.001768 	 135.268062 	 0.239637
42242 	 0.999523 	 0.000140 	 135.041058 	 0.018922
42457 	 0.999670 	 0.000139 	 135.021123 	 0.018753
42317 	 0.999958 	 0.000144 	 134.982263 	 0.019389
42105 	 1.000200 	 0.000160 	 134.949671 	 0.021643
42575 	 1.006366 	 0.000488 	 134.122818 	 0.064976
42455 	 0.999543 	 0.000195 	 135.038269 	 0.026338
42620 	 1.001769 	 0.000143 	 134.738227 	 0.019266
42326 	 0.999856 	 0.000139 	 134.996048 	 0.018766
42334 	 0.999540 	 0.000150 	 135.038763 	 0.020206
42472 	 0.999368 	 0.000140 	 135.061977 	 0.018964
42535 	 0.999798 	 0.000997 	 135.003910 	 0.134571
42276 	 0.999335 	 0.000141 	 135.066470 	 0.019113
42341 	 0.999129 	 0.000139 	 135.094283 	 0.018738
42091 	 1.000297 	 0.000150 	 134.936478 	 0.020214
42450 	 0.999740 	 0.000140 	 135.011722 	 0.018860
42439 	 1.001400 	 0.000143 	 134.787851 	 0.019222
42270 	 0.999082 	 0.000207 	 135.100689 	 0.027992
42429 	 1.001070 	 0.000138 	 134.832342 	 0.018592
42379 	 1.000072 	 0.000144 	 134.966874 	 0.019374
42536 	 1.000481 	 0.000529 	 134.911705 	 0.071367
41985 	 1.002200 	 0.000144 	 134.680351 	 0.019402
42089 	 1.000097 	 0.000144 	 134.963532 	 0.019418
42132 	 0.999801 	 0.000193 	 135.003405 	 0.026098
42195 	 0.999351 	 0.000148 	 135.064294 	 0.020022
42209 	 0.998814 	 0.000148 	 135.136854 	 0.019981
42193 	 0.996899 	 0.001107 	 135.396464 	 0.150364
41930 	 1.004900 	 0.000140 	 134.318378 	 0.018694
42307 	 0.998969 	 0.000140 	 135.115913 	 0.018883
42065 	 0.976840 	 0.041584 	 138.176739 	 5.882239
42012 	 1.001797 	 0.000146 	 134.734421 	 0.019581
42626 	 1.000444 	 0.000142 	 134.916764 	 0.019126
42407 	 0.998888 	 0.000144 	 135.126798 	 0.019476
42408 	 0.998462 	 0.000137 	 135.184559 	 0.018510
42221 	 1.000510 	 0.000142 	 134.907837 	 0.019177
42611 	 0.999626 	 0.000137 	 135.027118 	 0.018567
42226 	 0.999927 	 0.000254 	 134.986437 	 0.034352
42026 	 1.001550 	 0.000140 	 134.767734 	 0.018864
42343 	 0.998456 	 0.000213 	 135.185260 	 0.028877
41936 	 1.004181 	 0.000402 	 134.414670 	 0.053821
42235 	 1.000081 	 0.000139 	 134.965653 	 0.018752
42332 	 0.999248 	 0.000140 	 135.078189 	 0.018961
41968 	 1.002499 	 0.000350 	 134.640150 	 0.046948
42561 	 1.002949 	 0.000467 	 134.579693 	 0.062652
42145 	 1.000289 	 0.000146 	 134.937607 	 0.019682
42247 	 0.999162 	 0.000139 	 135.089850 	 0.018800
42263 	 0.999720 	 0.000143 	 135.014404 	 0.019327
42187 	 0.999759 	 0.000147 	 135.009165 	 0.019858
41965 	 1.003070 	 0.000146 	 134.563467 	 0.019557
42383 	 0.999508 	 0.000137 	 135.043046 	 0.018505
42249 	 1.000009 	 0.000140 	 134.975355 	 0.018921
42505 	 0.999510 	 0.000137 	 135.042733 	 0.018514
41964 	 1.003014 	 0.000142 	 134.571070 	 0.019094
